LAT,LONG
2.019561,10.468321
2.019561,10.468321
2.082713,11.086723
2.082713,11.086723
2.032424,11.216068
2.027326,10.884014
1.89458,11.098392
1.830423,11.39114
2.156921,10.800534
2.156921,10.800534
2.027326,10.884014
1.89458,11.098392
1.830423,11.39114
2.001476,10.976809
2.001476,10.976809
2.10937,10.607388
2.10937,10.607388
1.873321,11.369859
2.024996,10.624669
1.909961,11.123973
1.928884,11.089572
1.928884,11.089572
2.093079,11.157374
2.077129,11.130562
2.115369,11.228021
2.070939,10.50689
2.175355,11.208917
2.093079,11.157374
2.115369,11.228021
1.994472,11.2498
2,11.183333
2.007407,11.070539
1.79255,11.24669
1.904928,11.175955
2.057706,11.165562
1.962366,11.274153
2.154761,11.316519
2.154426,11.280037
2.159037,10.968049
2.14628,10.4354
2.08307,10.99916
2.049222,11.308891
2.029591,11.289978
2.08307,10.99916
2.107125,11.25697
2.136934,11.248286
2.107441,10.751102
2.059439,10.615151
1.931817,10.524866
2.011623,10.463733
2.039767,10.926268
2.040149,11.135603
2.182265,11.194516
2.032424,11.216068
1.786003,11.000903
2.029681,11.20022
2.025984,10.440135
2.132523,11.304423
2.145036,10.630352
1.448327,9.627097
1.129175,9.953853
1.792863,9.777004
1.003549,9.984448
0.971737,9.982927
1.479987,9.756389
1.193104,9.616971
1.084956,9.642293
1.084956,9.642293
1.097871,9.721433
1.136984,9.932624
1.136984,9.932624
1.86086,10.011212
1.091851,9.66403
1.091851,9.66403
1.452282,9.656742
1.250203,10.156794
1.271636,9.433942
1.120622,9.451927
1.070165,9.955248
1.748545,9.775988
2.028246,10.076931
1.699602,9.810707
1.016591,9.932421
1.016591,9.932421
1.768422,9.962479
1.813549,9.922442
1.105273,9.630088
1.879383,9.853316
1.064157,9.646653
1.790509,9.928837
1.248408,9.43981
1.899543,10.003063
1.696951,9.750246
1.230798,10.148479
2.028246,10.076931
1.854591,9.849966
1.495437,9.591547
1.21109,9.874815
1.162408,9.616464
1.701273,9.750164
2.022734,9.877543
1.091851,9.66403
1.250203,10.156794
1.271636,9.433942
1.070165,9.955248
1.195133,9.887085
1.105273,9.630088
1.768422,9.962479
1.879383,9.853316
1.85,9.9
1.230798,10.148479
1.831601,9.794457
1.189924,9.833941
2.111585,9.858721
1.849371,10.05766
1.109822,9.743764
1.109822,9.743764
1.935027,9.9085
1.935027,9.9085
1.837891,9.938015
1.583333,9.65
1.771725,9.775572
1.598234,9.663212
1.125033,9.9118
1.106084,10.158757
1.175413,9.485995
1.967375,9.993286
1.920701,9.87859
1.817622,9.881547
1.812405,9.887239
1.921625,9.986474
1.921625,9.986474
2.028932,10.163352
1.667937,9.735365
0.932451,9.32475
0.932451,9.32475
0.932451,9.32475
1.270394,9.396577
1.533857,9.894641
1.106084,10.158757
1.087212,9.953042
1.483029,9.681812
2.069346,9.807859
1.070115,9.600888
1.979845,9.91967
1.95465,9.920178
1.26507,9.43379
1.26507,9.43379
1.945034,9.963618
1.945034,9.963618
0.965678,9.966135
1.994664,9.857936
1.016667,10
1.994664,9.857936
1.224409,9.824105
1.218999,9.623294
1.203245,9.627147
1.108833,10.219177
2.008399,10.047468
2.008399,10.047468
1.778166,10.018665
1.129175,9.953853
1.013853,9.932725
1.410158,10.023764
1.735423,9.68128
1.804181,9.938064
1.804181,9.938064
1.796273,9.959461
1.801594,9.851432
1.505375,9.67265
1.505375,9.67265
1.796273,9.959461
1.253422,9.412712
2.111431,10.022248
2.111431,10.022248
1.198783,9.938809
1.095538,9.640432
1.735423,9.68128
1.350913,9.464538
1.899476,9.901909
1.10142,9.728009
1.198783,9.938809
1.095538,9.640432
1.316566,9.452839
1.131888,9.47085
1.806537,9.85134
1.086071,9.704031
1.113219,9.629277
0.973675,9.500642
1.488099,9.562002
1.674359,9.83665
1.639005,9.79341
1.271382,9.563548
1.249696,9.555487
1.524543,9.597293
1.909124,9.906199
1.183637,9.847465
1.864532,9.768278
1.672734,9.922272
0.91795,9.305038
1.125221,9.45
0.91795,9.305038
0.91795,9.305038
0.930999,9.31029
0.915448,9.305615
1.007845,9.92948
1.65,9.616667
1.523607,9.579637
1.182116,9.404867
0.976274,9.500385
2.276861,9.803573
1.574018,9.613409
1.909124,9.906199
1.116287,9.972077
1.116287,9.972077
1.844213,10.079268
2.188538,9.792054
2.170386,9.801247
1.125221,9.45
2.236012,9.790971
0.986028,9.506956
0.930197,9.309319
2.028067,9.785217
0.930197,9.309319
1.237085,9.391583
1.412788,9.475955
1.672734,9.922272
1.469101,9.633333
1.592457,9.692619
2.009491,9.860015
1.791925,9.871225
1.861206,9.975202
1.732525,9.967453
1.633056,9.671569
1.897182,10.030163
1.858662,9.805949
1.910417,9.846258
1.83987,9.761262
1.101825,10.134018
1.683117,9.828775
2.068076,9.983517
0.974392,9.509395
1.329987,9.607504
2.203911,9.852982
1.592457,9.692619
1.910417,9.846258
1.633056,9.671569
1.489037,9.621915
1.123512,9.906476
1.854547,10.031059
1.938622,9.883333
1.709124,9.849723
1.866136,9.797044
1.829422,9.764696
1.845719,9.923997
1.852333,9.900231
1.782809,9.9305
1.870332,9.88709
1.870332,9.88709
1.517447,9.572744
2.005919,9.860138
1.414233,9.649898
1.414233,9.649898
1.636998,9.8695
1.887799,9.856899
1.502434,9.804462
1.85492,9.914912
1.778067,9.952895
1.495944,9.905411
1.165957,9.401318
1.150456,9.619709
1.470698,9.84962
1.426098,9.623157
1.426098,9.623157
1.11758,9.93744
1.482826,9.555578
0.986028,9.506956
1.614502,9.638982
0.930999,9.31029
1.083333,9.85
2.223499,9.874708
2.215261,9.869385
1.614502,9.638982
1.883181,9.788026
1.85,9.75
1.883181,9.788026
1.883181,9.788026
1.13706,9.484473
0.973675,9.500642
1.85,9.75
1.860883,9.925439
1.15967,9.890721
1.245361,9.619481
1.235691,9.624283
1.633181,9.92996
1.85,9.75
1.81802,9.910519
0.969937,9.898935
1.844213,10.079268
2.099433,9.766401
2.32599,9.78849
2.099433,9.766401
0.925568,9.306225
1.182844,9.363357
1.27626,9.597643
1.102966,9.409442
1.34209,9.607084
1.115349,9.438606
1.237186,9.818695
1.34209,9.607084
1.215247,9.515349
1.186781,9.371737
1.387715,10.051738
1.390257,10.03533
0.974079,9.504043
1.150101,9.54422
1.084246,9.693003
1.852345,9.764367
1.417876,9.616326
1.108555,9.413523
0.904179,9.306209
1.421458,9.487592
1.149696,9.591445
1.551674,9.587163
0.932595,9.316602
1.458555,9.5382
0.897818,9.31179
0.930517,9.309784
1.203346,9.377654
1.458555,9.5382
1.458555,9.5382
1.877549,9.84825
1.577072,9.614612
1.8546,9.765811
2.134618,9.787317
2.231913,9.891476
1.858794,9.857771
0.890143,9.321913
2.064536,9.990045
1.091167,10.112484
1.627169,9.706006
1.520015,9.687778
2.125089,9.963598
1.089569,9.875119
0.899134,9.304909
1.8477,9.76731
0.897112,9.313298
1.596398,9.747286
1.241445,9.816802
1.674734,9.808372
1.15967,9.890721
2.139408,9.789514
1.15967,9.890721
1.206084,9.37735
2.246144,9.791959
2.015517,9.866362
1.216971,9.848682
1.299594,9.757473
1.858997,9.790447
1.924785,9.94266
1.478939,9.735729
1.835949,9.742288
1.335226,9.607534
1.338491,9.607099
1.52729,9.821492
1.755479,9.775655
1.773143,10.042628
1.200521,9.910941
1.495552,9.566383
1.000095,9.97069
1.087308,9.568433
1.508888,9.595028
1.087308,9.568433
1.17877,9.42374
0.933501,9.317196
1.835949,9.742288
1.335226,9.607534
1.52729,9.821492
2.218493,9.803552
0.902156,9.335782
1.846296,9.797727
1.659606,9.814468
1,10
1.143687,9.55
1.250684,9.4118
0.932972,9.31053
0.932451,9.32475
0.932451,9.32475
0.902156,9.335782
1.527448,9.576264
2.099433,9.766401
1.024967,9.955552
1.921605,9.984178
1.04787,9.609163
1.813781,9.822304
1.813781,9.822304
1.407287,10.012389
1.364098,9.607202
1.351758,9.605101
0.985539,9.966971
1.741822,9.774424
0.985539,9.966971
1.433333,5.633333
1.527039,9.891135
2.231304,9.870083
2.041877,10.138011
1.032725,9.937745
0.898387,9.310865
1.457986,9.663815
1.171002,9.814993
1.820802,9.871148
1.726889,9.862509
1.278846,9.421839
1.835949,9.742288
1.835949,9.742288
1.96368,9.940945
1.180189,9.687223
1.187795,9.675018
0.932972,9.31053
1.456845,9.55697
1.17877,9.42374
0.899134,9.304909
0.899134,9.304909
0.897112,9.313298
1.214335,9.962408
1.439012,9.620013
1.25,10
1.727215,9.881937
1.453118,9.929683
2.139408,9.789514
1.512509,9.647141
1.050608,9.57948
1.453118,9.929683
1.477654,9.783434
1.467352,9.884854
1.456845,9.55697
1.477654,9.783434
1.467352,9.884854
2.33756,9.821148
1.711863,9.837768
0.998574,9.944809
0.998574,9.944809
1.711863,9.837768
1.78053,9.780992
1.827297,9.79499
1.86163,9.988151
1.875792,9.780705
1.917908,9.827931
1.884686,9.904566
1.858175,10.039539
1.566667,9.6
1.107605,9.399543
0.888788,9.322001
0.888788,9.322001
0.888788,9.322001
0.888788,9.322001
0.888788,9.322001
0.89205,9.318108
0.930469,9.307161
0.930469,9.307161
0.930469,9.307161
1.866667,9.783333
0.906112,9.304837
0.932394,9.326884
1.206084,9.37735
0.933501,9.317196
1.314233,9.762941
1.299594,9.757473
2.253626,9.78786
1.449899,9.557439
1.439417,9.516059
1.123522,9.62261
1.200521,9.910941
1.395806,9.46616
1.373512,9.469557
0.891044,9.318667
1.85,9.75
1.445842,9.523259
1.445842,9.523259
2.337121,9.822061
1.566667,9.85
1.566667,9.85
1.257453,9.397338
0.906112,9.304837
2.139408,9.789514
2.139408,9.789514
1.616667,9.65
1.633333,9.616667
1.570247,9.593117
1.633333,9.616667
1.443916,9.535082
1.579601,9.602015
1.115349,9.438606
1.115349,9.438606
1.215247,9.515349
1.783333,9.616667
1.565065,9.620275
1.111115,9.915146
1.084246,9.693003
1.084246,9.693003
1.864532,9.768278
0.904179,9.306209
0.932595,9.316602
1.421458,9.487592
1.203346,9.377654
1.086755,9.70967
0.892001,9.322041
1.864149,9.785827
1.864149,9.785827
0.892001,9.322041
2.177451,9.813956
1.080291,9.696121
1.736678,10.047796
2.26815,9.789344
2.26815,9.789344
0.932451,9.32475
0.932451,9.32475
1.695842,9.641068
1.528559,9.576311
2.142387,10.172116
1.527212,9.940771
1.876588,9.815681
1.195589,9.373892
1.436984,9.972067
2.028737,9.906744
1.131432,9.773674
2.204558,9.792613
1.882625,9.95133
1.501749,9.596198
1.72024,9.787676
1.708593,9.777481
1.767437,9.747475
2.166636,9.910138
1.166591,9.840798
1.087896,9.693395
1.421991,9.636158
1.131432,9.773674
1.481067,9.823902
1.258833,9.775195
0.913763,9.305455
1.133333,10
1.72024,9.787676
1.271839,9.598885
2.166636,9.910138
1.118999,9.450405
1.54886,9.585366
1.106932,9.739352
1.250076,9.461267
1.745669,10.036678
1.524995,9.683056
0.913763,9.305455
1.107042,9.748462
1.218036,9.880443
1.515382,9.625452
1.128161,9.985995
1.141876,9.895639
1.141876,9.895639
1.410988,9.616261
1.708982,9.672246
1.464614,9.59635
1.452054,9.606541
1.645473,9.792855
1.099924,9.958986
1.099924,9.958986
1.834435,10.088845
1.651916,9.697591
1.62027,9.716421
1.532063,9.656929
1.464309,9.841102
1.526229,9.810753
1.19322,9.885082
1.19322,9.885082
2.142559,10.148553
1.833333,9.75
1.833333,9.75
1.686752,9.62933
2.161018,9.795288
1.226843,9.843815
1.132268,9.799316
1.696685,9.963792
1.688954,9.846642
1.576183,9.849323
1.44749,9.640873
1.165146,9.93995
1.146882,9.924967
1.493611,9.663701
1.952864,9.848768
1.001825,9.932345
1.731165,10.023093
1.963982,9.867602
1.781185,9.933749
1.208352,9.830392
1.781185,9.933749
1.527697,9.904619
1.208352,9.830392
1.208352,9.830392
0.991947,9.505594
1.607264,9.819271
1.607264,9.819271
1.150101,9.572751
1.574018,9.613409
1.932217,9.886048
1.932217,9.886048
1.864384,9.997996
1.109214,9.968721
1.083333,9.85
2.099433,9.766401
2.093632,9.766896
2.223161,9.79319
1.302282,9.600989
2.003627,9.913039
1.811982,10.046142
1.982431,10.0069
1.38891,9.618492
1.377517,9.616464
2.12975,10.035813
1.734821,9.901251
1,10
1,10
1.103853,9.406628
1.260141,9.397946
1.260141,9.397946
1.554532,9.589928
1.557264,9.592499
1.673973,9.620853
1.23313,9.440873
1.982431,10.0069
0.976274,9.500385
1.536867,9.605522
1.534551,9.587291
1.815449,9.901141
1.001825,9.907464
0.895013,9.318868
1.569238,9.847396
1.144285,9.425525
1.192764,9.373979
1.233333,10
1.727463,10.015197
1.222549,10.018391
1.38891,9.618492
1.377517,9.616464
1,10
1.135158,9.805932
1,10
1.218695,9.387187
1.865224,9.980963
1.203853,9.858656
1.861706,10.045683
1.203853,9.858656
1.231117,9.387744
1.662946,9.715822
1.486299,9.729454
1.489555,9.592598
1.216059,10.12228
1.216059,10.12228
1.216059,10.12228
1.211647,10.113701
1.198479,10.099696
1.095969,9.719481
1.244448,9.391558
1.103853,9.406628
1.662946,9.715822
1.486299,9.729454
1.489555,9.592598
1.197642,9.956388
1.23313,9.440873
1.003346,9.868796
1.470115,9.692597
1.471332,9.68455
1.153434,9.808985
1.150399,9.82123
1.216059,10.12228
1.858084,10.010053
1.861706,10.045683
1.11469,10.241938
1.159811,10.069481
1.536867,9.605522
1.534551,9.587291
1.51435,9.837147
1.244448,9.391558
1.175347,10.085006
1.165602,10.076032
1.159811,10.069481
1.479784,9.811799
1.475626,9.768188
1.637393,9.820716
1.109634,9.776539
2.215517,9.793405
1.879883,9.819947
1.857995,9.842804
1.133333,10
1.271839,9.598885
1.271839,9.598885
2.135538,10.01483
1.871233,9.781938
1.696685,9.963792
1.232623,9.819607
1.745669,10.036678
1.908685,9.986952
1.834104,9.765654
1.802165,9.94956
1.515382,9.625452
1.518696,9.602816
1.410988,9.616261
1.884686,9.904566
1.834435,10.088845
1.221458,10.124834
1.183739,9.488845
1.265906,9.426108
1.518176,9.594334
1.776365,9.786099
1.143916,9.622548
1.520015,9.663242
1.518176,9.594334
1.128668,9.390265
1.125794,9.633739
1.036274,9.582826
1.612948,9.736844
0.916643,9.331985
1.981649,9.853696
1.981649,9.853696
2.099433,9.766401
1.531485,9.891951
1.229885,9.821737
2.139764,10.180853
2.095588,9.802726
2.040139,9.940699
1.86214,9.937399
1.748727,9.893019
1.931824,9.974709
1.713143,9.800416
2.18525,9.835661
1.760009,9.98996
2.055759,9.953547
1.817239,9.807589
1.993346,10.030852
1.56076,9.614034
1.535013,9.626785
1.001369,9.860811
1.179758,9.616134
1.172244,9.617579
1.500684,9.84422
1.242496,9.976234
1.134854,9.947338
1.179758,9.616134
1.172244,9.617579
2.202926,9.88204
2.061893,9.966113
1.826098,10.094497
1.917622,9.936352
1.760678,10.006011
1.468898,9.83242
1.515264,9.692308
1.227451,9.835868
1.130823,9.926326
1.000513,9.86564
2.088236,9.996535
2.032571,9.913526
2.029104,9.928652
1.858794,9.857771
1.840378,9.784894
1.633333,9.716667
1.8646,10.047038
1.001521,9.893155
1.431609,9.689823
1.486299,9.560963
1.163016,9.908833
1.683333,9.733333
1.163016,9.908833
1.703295,9.855975
1.148682,9.374004
2.032571,9.913526
1.183485,10.095741
1.543971,9.588461
1.144285,9.425525
1.853996,9.828067
1.381127,9.640189
0.966198,9.933573
0.953118,9.937364
0.966198,9.933573
0.934398,9.320481
1.381127,9.640189
1.359481,9.663397
2.049532,9.814553
1.240837,9.476336
1.005552,9.9255
2.15152,9.793597
1.005552,9.9255
2.15152,9.793597
1.91561,9.900208
2.241494,9.848214
1.752824,9.83711
1.25289,9.395436
1.504411,9.816601
1.258727,9.458624
1.076868,9.584474
0.895693,9.315319
0.895693,9.315319
1.239493,9.391558
1.192764,9.373979
1.258727,9.458624
1.467352,9.854335
1.799359,9.800243
2.022263,9.833957
1.704891,9.750049
2.215517,9.793405
2.215517,9.793405
1.765298,9.776854
2.139764,10.180853
2.095588,9.802726
1.917622,9.936352
1.760678,10.006011
2.18525,9.835661
1.760009,9.98996
1.931824,9.974709
1.56076,9.614034
1.535013,9.626785
1.229885,9.821737
1.500684,9.84422
1.242496,9.976234
1.179758,9.616134
1.134854,9.947338
1.826098,10.094497
1.515264,9.692308
1.227451,9.835868
2.083039,9.809321
1.899723,10.003018
2.12772,9.869623
2.083039,9.809321
1.899723,10.003018
1.158898,9.833257
1.158898,9.833257
1.285361,9.599696
1.707853,9.937373
1.537508,9.68614
1.112408,9.426032
1.150532,9.457921
1.48171,9.631001
1.460887,9.637451
1.473208,9.561647
1.265754,9.600685
1.172244,9.464233
1.13417,9.970394
1.063853,9.951445
1.172244,9.464233
1.114766,9.764158
1.114766,9.764158
1.114766,9.764158
1.14498,9.810405
1.005096,9.849468
1.005096,9.849468
1.73197,9.76348
1.841487,9.777189
1.956204,9.97243
1.817984,9.767083
1.802679,9.775018
1.94535,9.854533
2.215517,9.793405
1.518176,9.594334
1.514242,9.572811
1.158898,9.833257
1.683333,9.733333
1.199392,9.376032
1.785804,9.729868
1.644351,9.821563
1.10825,9.741583
1.10825,9.741583
1.697013,9.877851
1.500837,9.702205
1.141319,9.384246
1.001521,9.893155
1.053879,9.960887
1.431711,9.620824
1.10825,9.741583
1.113625,9.435311
1.896882,9.872893
1.8373,9.788809
1.800953,9.902771
1.09071,10.118644
1.09071,10.118644
1.56807,9.596986
0.9,9.3
1.500837,9.702205
1.141319,9.384246
1.001521,9.893155
1.85,9.75
1.053879,9.960887
1.883142,9.881046
1.327781,9.606653
1.145944,9.561698
1.126174,9.795133
1.261597,9.570216
1.261597,9.570216
1.261597,9.570216
1.751594,9.778806
1.233333,9.05
1.940018,9.815939
1.940018,9.815939
1.233333,9.05
1.327781,9.606653
1.573296,9.82317
1.15,10
1.002814,9.913168
1.879799,9.941695
1.153118,9.375271
1.153118,9.375271
1.65,9.616667
0.931846,9.323555
1.65,9.616667
1.568139,9.619924
1.084246,9.693003
1.113397,9.422067
2.093632,9.766896
2.257408,9.789484
1.042775,9.580291
1.574018,9.613409
2.338125,9.822115
1.835949,9.742288
1.479854,9.663073
1.496349,9.630519
1.894612,9.824948
1.455761,9.534531
1.574018,9.613409
1.15616,9.409366
2.029104,9.928652
1.433333,5.633333
1.902987,9.898398
1.679976,9.830438
1.280367,9.406019
1.18891,9.865957
1.430519,9.498099
1.958383,9.831424
1.958383,9.831424
1.573296,9.82317
1.573296,9.82317
1.573296,9.82317
1.554882,9.816584
1.759899,9.968838
1.573296,9.82317
1.554882,9.816584
1.47123,9.873436
1.560086,9.596616
1.548368,9.609645
0.9,9.3
0.9,9.3
2.257408,9.789484
1.197059,9.620455
1.082725,9.701749
2.094673,9.836338
1.807186,9.981553
1.700029,9.653155
0.905519,9.304404
1.503042,9.568188
0.9,9.3
1.563738,9.593174
0.986148,9.503537
0.894193,9.318977
1.276108,9.401445
0.895307,9.31568
0.896583,9.305752
1.573296,9.82317
1.264918,9.398402
1.940018,9.815939
1.85,9.75
1.940018,9.815939
1.123512,9.767352
2.028067,9.785217
1.095056,9.636375
1.570388,9.615355
1.579601,9.602015
1.262408,9.398631
1.758229,9.999063
1.768782,9.863023
0.934127,9.318135
2.224186,9.887353
0.934127,9.318135
1.88625,9.804306
1.772868,9.848058
1.280291,9.415374
1.417782,9.477857
1.165957,9.774612
1.224881,9.721839
1.224881,9.721839
1.213399,9.386785
1.198631,9.848917
1.675583,10.630729
1.114715,10.999265
1.839739,10.863641
1.199183,11.289321
1.839739,10.863641
1.603034,10.669753
1.927619,10.766186
1.834133,10.685138
1.636712,10.843467
1.187109,11.010508
1.187109,11.010508
1.924322,10.82914
1.886153,10.894528
1.348454,10.886947
1.114715,10.999265
1.335372,10.991074
1.039289,11.004537
1.039289,11.004537
1.856706,10.77634
1.551615,11.282103
1.325278,11.031185
1.858436,10.702997
1.795541,10.5988
1.603283,11.025346
1.8504,10.709694
1.818668,10.618896
1.609939,11.307412
1.609939,11.307412
1.108951,11.257487
1.990021,10.62716
1.981332,10.61861
1.821125,10.711809
1.334146,11.004434
1.349701,11.143
1.108951,11.257487
1.906389,10.77834
1.613996,10.642505
1.930224,10.792925
1.779127,10.859118
1.720292,10.975172
1.620959,10.926346
1.296832,10.936907
1.620959,10.926346
1.543404,11.308763
1.838935,10.72493
1.365279,11.249259
1.392462,11.229868
1.566952,11.182136
1.931142,10.87933
1.8504,10.709694
1.818668,10.618896
1.566952,11.182136
1.854801,10.601748
1.72449,11.042745
1.327706,10.981075
1.327706,10.981075
1.744421,10.777239
1.744421,10.777239
1.72449,11.042745
1.72449,11.042745
1.72449,11.042745
1.854801,10.601748
1.501468,11.085913
1.911431,10.649173
1.551615,11.282103
1.858436,10.702997
1.795541,10.5988
1.903372,10.716667
1.906389,10.77834
1.990021,10.62716
1.821125,10.711809
1.609939,11.307412
1.930224,10.792925
1.296832,10.936907
1.720292,10.975172
1.620959,10.926346
1.543404,11.308763
1.349701,11.143
1.108951,11.257487
1.848209,10.709433
1.023491,10.993784
1.898057,10.754401
1.784876,10.625502
1.648498,11.099335
1.742644,11.134455
1.831561,10.621983
1.799114,10.767211
1.659447,11.057942
1.23406,10.845823
1.222161,10.827877
1.007889,10.982515
1.742644,11.134455
1.853234,10.694855
1.813923,10.61741
1.813923,10.61741
1.764781,10.598686
1.59913,11.302638
1.314199,10.968431
1.312946,10.862499
1.804973,10.598914
1.287192,10.896939
1.824155,10.757602
1.959693,10.747828
1.824155,10.757602
1.478576,11.10566
1.848389,10.766753
1.478576,11.10566
1.848389,10.766753
1.767867,10.591278
1.330044,11.290841
1.527098,11.097254
1.826719,10.75627
1.143346,11.267997
1.500361,11.134151
1.093428,11.246621
1.749829,11.220298
1.756768,10.610002
1.59367,11.235924
1.469689,11.309029
1.086889,11.228848
1.25402,10.856458
1.680501,11.183657
1.756768,10.610002
1.469689,11.309029
1.680501,11.183657
1.086889,11.228848
1.324057,11.016097
1.322023,10.887092
1.938963,10.824982
1.752463,10.610625
1.310185,10.965127
1.683206,11.039492
1.67866,11.05282
1.67866,11.05282
1.911431,10.649173
1.855919,10.689941
1.523027,11.054876
1.30105,10.779745
1.855919,10.689941
1.696707,11.018621
1.863498,10.593731
1.921998,10.844557
1.317423,10.89414
1.863498,10.593731
1.869509,10.749432
1.93664,10.728682
1.535329,11.028486
1.52361,11.019618
1.854763,10.828685
1.60249,11.12235
1.60249,11.12235
1.398674,11.027103
1.365536,11.006934
1.869509,10.749432
1.854763,10.828685
1.685405,11.266192
1.756535,10.830921
1.756535,10.830921
1.795246,10.663429
1.89876,10.677415
1.798205,10.772059
1.539511,11.197396
1.51811,11.299711
1.483694,11.270564
1.341313,11.115849
1.319607,11.07243
1.213402,10.987339
1.699924,11.306413
1.644853,11.279612
1.483694,11.270564
1.676443,10.583981
1.63284,10.730299
1.602723,10.684345
1.719649,10.642609
1.68861,11.07004
1.492629,11.25526
1.301855,10.829012
1.623789,11.325856
1.800276,10.684436
1.391387,11.31278
1.355044,11.312434
1.800276,10.684436
1.753892,11.320217
1.697372,11.373572
1.644684,10.746188
1.567636,11.299563
1.566667,11.15
1.683162,11.02898
1.753892,11.320217
1.726772,10.721464
1.569613,11.174898
1.328448,11.027193
1.302186,11.269196
1.328448,11.027193
1.867769,10.590498
1.168772,11.006315
1.70435,11.376358
1.339929,11.311401
1.314742,11.048475
1.974273,10.602353
1.679233,10.844458
1.653502,11.292078
1.365279,11.249259
1.860623,10.814981
1.679284,11.37102
1.736153,10.93571
1.854685,10.706132
1.920698,10.630026
1.51718,11.2069
1.920698,10.630026
1.974273,10.602353
1.653502,11.292078
1.365279,11.249259
1.860623,10.814981
1.493442,11.302528
1.894161,10.53478
1.646711,11.299221
1.045359,11.143376
1.721257,10.679418
1.346597,11.161211
1.493442,11.302528
1.866646,10.752287
1.645566,11.332321
1.631209,10.960722
1.405542,11.326259
1.269271,10.886204
1.657558,10.922733
1.712567,11.242746
1.806706,10.700735
1.806706,10.700735
1.918665,10.52472
1.129846,11.266032
1.224102,10.882297
1.537433,11.30356
1.525543,11.374011
1.712567,11.242746
1.712567,11.242746
1.571038,11.175628
1.701217,11.252388
1.489686,11.081215
1.683558,11.207971
1.652644,11.071976
1.613918,10.803109
1.456529,11.32302
1.38491,11.22716
1.3232,11.111305
1.032477,11.026529
1.258782,10.910043
1.59367,11.235924
1.59367,11.235924
1.824728,10.64558
1.758696,11.26491
1.318283,10.854277
1.045359,11.143376
1.824728,10.64558
1.045359,11.143376
1.045359,11.143376
1.771559,10.740492
1.738914,10.61488
1.771559,10.740492
1.777913,10.603308
1.777913,10.603308
1.82509,10.59473
1.695457,11.096104
1.271722,10.937739
1.030621,11.067351
1.916066,10.938172
1.745056,11.057043
1.263478,10.926243
1.716496,11.373947
1.947428,10.564783
1.301855,10.829012
1.681936,11.165175
1.862619,10.810102
1.641218,10.8768
1.391759,11.063918
1.907572,10.634711
1.922134,10.757434
1.726084,10.992025
1.733255,10.644217
1.657965,11.249411
1.535451,11.152298
1.535451,11.152298
1.835245,10.74969
1.650135,11.336352
1.083018,11.167974
1.914981,10.738234
1.799922,10.599884
1.054534,11.162533
1.84105,10.670801
1.84105,10.670801
1.889189,10.647657
1.657965,11.249411
1.914981,10.738234
1.914981,10.738234
1.054534,11.162533
1.747524,10.793469
1.667731,11.338967
1.875251,10.774526
1.764947,11.192959
1.772169,10.600957
1.720941,10.868984
1.629897,10.767908
1.892714,10.598554
1.148877,11.268838
1.148877,11.268838
1.723919,10.748633
1.720941,10.868984
1.740417,10.875527
1.74707,10.668249
1.696707,11.018621
1.627422,11.313462
1.139625,11.268207
1.380387,11.043822
1.907028,10.69907
1.878476,10.557365
1.576695,11.292616
1.878476,10.557365
1.528871,11.299843
1.766667,10.8
1.649525,10.844621
1.907028,10.69907
1.679322,11.119157
1.733255,10.644217
1.676818,11.09973
1.256509,11.266309
1.746593,11.378671
1.711097,11.320107
1.017172,10.960548
1.901102,10.614393
1.901102,10.614393
1.118619,11.25843
1.656504,11.33805
1.70621,11.004486
1.656504,11.33805
1.866646,10.752287
1.74933,10.7932
1.942766,10.732144
1.829199,10.691043
1.900413,10.707986
1.144924,11.26561
1.900413,10.707986
1.871628,10.674606
1.518131,11.033276
1.667731,11.338967
1.799922,10.599884
1.763911,10.610604
1.263531,10.796293
1.907028,10.69907
1.820594,10.757751
1.06636,10.998169
1.679322,11.119157
1.872002,10.821414
1.860961,10.785374
1.70293,10.620634
1.522763,11.296103
1.942525,10.572315
1.973367,10.603859
1.757085,10.80369
1.749199,10.798951
1.61566,11.116862
1.506992,11.294482
1.722361,10.944199
1.870698,10.585452
1.870698,10.585452
1.722361,10.944199
1.720817,11.37365
1.722361,10.944199
1.720817,11.37365
1.901234,10.662159
1.2836,10.896418
1.823901,10.593455
1.848209,10.709433
1.395202,11.237356
1.901234,10.662159
1.763911,10.610604
1.723867,10.955061
1.937985,10.890614
1.304348,10.804206
1.28464,11.274532
1.06636,10.998169
1.726084,10.992025
1.739077,10.677713
1.79752,10.671077
1.739609,10.826822
1.835245,10.74969
1.650135,11.336352
1.739077,10.677713
1.739609,10.826822
1.083018,11.167974
1.90836,10.656155
1.696707,11.018621
1.627422,11.313462
1.627422,11.313462
1.766667,10.8
1.649525,10.844621
1.554747,11.096102
1.674488,11.343796
1.330743,10.987016
1.527957,11.205121
1.95594,10.797176
1.376935,11.218717
1.829199,10.691043
1.953376,10.628373
1.831128,10.740354
1.467964,11.09988
1.844764,10.603675
1.91678,10.936162
1.313121,11.039303
1.08904,11.244351
1.918697,10.784117
1.898987,10.816914
1.598075,11.304586
1.896762,10.742014
1.691709,10.594373
1.827752,10.725633
1.673059,10.997933
1.534228,11.20159
1.673059,10.997933
1.721309,10.596344
1.936273,10.600092
1.590444,11.15838
1.63467,11.112443
